Member,KMeans,GMM,Agglomerative,Hierarchical,RFM,Spark KMeans,RFM_Score,RFM_Segment,KMeans_Percent,GMM_Percent,Agglomerative_Percent,Hierarchical_Percent,RFM_Percent,SparkKMeans_Percent
3364,2,0,1,2,2,3,9,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3365,2,1,1,2,2,3,10,VIP,36.63,21.58,29.89,29.89,32.84,36.35
3366,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3367,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3368,1,3,0,4,0,0,5,Ordinary Buyers,19.98,24.96,36.76,36.76,29.3,20.09
3369,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3370,2,1,1,2,2,3,10,VIP,36.63,21.58,29.89,29.89,32.84,36.35
3372,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3373,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3374,0,0,2,3,1,2,6,Ordinary Buyers,26.68,28.35,22.76,22.76,20.99,27.32
3375,0,3,0,4,1,2,7,Loyal Customers,26.68,24.96,36.76,36.76,20.99,27.32
3376,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3377,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3378,1,2,0,4,0,0,5,Ordinary Buyers,19.98,25.12,36.76,36.76,29.3,20.09
3379,1,2,0,4,0,0,4,Ordinary Buyers,19.98,25.12,36.76,36.76,29.3,20.09
3380,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3381,1,2,2,3,0,0,4,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3382,1,3,0,4,1,0,6,Ordinary Buyers,19.98,24.96,36.76,36.76,20.99,20.09
3383,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3384,2,0,0,4,2,3,9,Loyal Customers,36.63,28.35,36.76,36.76,32.84,36.35
3385,2,0,1,2,2,3,8,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3386,1,3,0,4,0,0,4,Ordinary Buyers,19.98,24.96,36.76,36.76,29.3,20.09
3387,0,2,2,3,1,2,6,Ordinary Buyers,26.68,25.12,22.76,22.76,20.99,27.32
3389,2,3,3,1,2,3,10,VIP,36.63,24.96,10.6,10.6,32.84,36.35
3390,2,1,1,2,2,3,10,VIP,36.63,21.58,29.89,29.89,32.84,36.35
3391,0,0,2,3,1,2,6,Ordinary Buyers,26.68,28.35,22.76,22.76,20.99,27.32
3393,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3394,0,0,0,4,2,2,8,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3395,0,0,0,4,0,2,5,Ordinary Buyers,26.68,28.35,36.76,36.76,29.3,27.32
3396,2,3,1,2,2,3,9,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3397,1,2,0,4,0,0,4,Ordinary Buyers,19.98,25.12,36.76,36.76,29.3,20.09
3398,2,3,1,2,2,3,8,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3399,2,3,1,2,2,3,8,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3400,2,3,0,4,1,3,6,Ordinary Buyers,36.63,24.96,36.76,36.76,20.99,36.35
3401,2,0,0,4,2,3,8,Loyal Customers,36.63,28.35,36.76,36.76,32.84,36.35
3402,3,3,3,1,3,1,11,VIP,16.7,24.96,10.6,10.6,16.88,16.24
3403,1,2,2,3,0,0,4,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3404,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3405,3,3,3,1,2,1,10,VIP,16.7,24.96,10.6,10.6,32.84,16.24
3406,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3407,0,3,0,4,1,2,7,Loyal Customers,26.68,24.96,36.76,36.76,20.99,27.32
3408,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3409,2,1,1,2,2,3,10,VIP,36.63,21.58,29.89,29.89,32.84,36.35
3410,2,1,1,2,3,3,11,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3411,0,2,0,4,1,2,6,Ordinary Buyers,26.68,25.12,36.76,36.76,20.99,27.32
3412,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3413,0,0,0,4,2,2,8,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3414,2,1,1,2,2,3,10,VIP,36.63,21.58,29.89,29.89,32.84,36.35
3415,0,2,0,4,0,2,5,Ordinary Buyers,26.68,25.12,36.76,36.76,29.3,27.32
3416,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3417,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3418,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3419,2,0,0,4,2,3,10,VIP,36.63,28.35,36.76,36.76,32.84,36.35
3420,1,2,2,3,0,0,4,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3421,2,3,1,2,2,3,8,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3422,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3423,0,2,0,4,1,2,6,Ordinary Buyers,26.68,25.12,36.76,36.76,20.99,27.32
3424,2,0,0,4,2,3,8,Loyal Customers,36.63,28.35,36.76,36.76,32.84,36.35
3425,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3426,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3427,2,3,0,4,2,3,8,Loyal Customers,36.63,24.96,36.76,36.76,32.84,36.35
3428,2,2,0,4,0,3,5,Ordinary Buyers,36.63,25.12,36.76,36.76,29.3,36.35
3429,3,3,3,1,2,1,10,VIP,16.7,24.96,10.6,10.6,32.84,16.24
3430,2,3,1,2,2,3,9,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3431,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3432,1,2,2,3,0,0,4,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3433,2,0,1,2,2,3,8,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3434,0,2,0,4,0,2,4,Ordinary Buyers,26.68,25.12,36.76,36.76,29.3,27.32
3435,2,3,1,2,1,3,7,Loyal Customers,36.63,24.96,29.89,29.89,20.99,36.35
3436,1,2,2,3,0,0,4,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3437,3,3,1,2,2,1,9,Loyal Customers,16.7,24.96,29.89,29.89,32.84,16.24
3438,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3439,2,0,1,2,2,3,8,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3440,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3441,0,2,2,3,0,2,4,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,27.32
3442,3,1,1,2,3,1,11,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3443,0,0,0,4,2,2,8,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3444,1,3,0,4,1,0,7,Loyal Customers,19.98,24.96,36.76,36.76,20.99,20.09
3445,0,0,2,3,1,2,6,Ordinary Buyers,26.68,28.35,22.76,22.76,20.99,27.32
3447,2,0,1,2,2,3,10,VIP,36.63,28.35,29.89,29.89,32.84,36.35
3448,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3449,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3450,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3451,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3452,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3453,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3454,0,0,2,3,1,2,6,Ordinary Buyers,26.68,28.35,22.76,22.76,20.99,27.32
3455,0,0,0,4,2,2,8,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3456,2,0,1,2,2,3,9,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3457,1,2,0,4,0,0,4,Ordinary Buyers,19.98,25.12,36.76,36.76,29.3,20.09
3458,0,0,0,4,2,2,8,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3459,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3460,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3461,0,2,2,3,0,2,4,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,27.32
3462,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3463,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3464,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3465,3,1,3,1,3,1,11,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3466,1,2,0,4,0,0,4,Ordinary Buyers,19.98,25.12,36.76,36.76,29.3,20.09
3467,3,1,1,2,3,1,11,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3468,2,1,1,2,2,3,10,VIP,36.63,21.58,29.89,29.89,32.84,36.35
3469,3,3,1,2,2,3,10,VIP,16.7,24.96,29.89,29.89,32.84,36.35
3470,2,1,1,2,2,3,8,Loyal Customers,36.63,21.58,29.89,29.89,32.84,36.35
3471,2,0,1,2,2,3,9,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3472,2,3,1,2,2,3,9,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3473,0,2,2,3,0,2,5,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,27.32
3474,3,3,3,1,3,1,11,VIP,16.7,24.96,10.6,10.6,16.88,16.24
3475,0,0,0,4,2,2,8,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3476,2,3,1,2,2,3,10,VIP,36.63,24.96,29.89,29.89,32.84,36.35
3477,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3478,1,2,2,3,0,0,4,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3479,0,3,0,4,1,2,6,Ordinary Buyers,26.68,24.96,36.76,36.76,20.99,27.32
3480,2,3,0,4,1,3,7,Loyal Customers,36.63,24.96,36.76,36.76,20.99,36.35
3481,2,1,1,2,3,3,11,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3482,1,2,2,3,0,0,4,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3483,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3484,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3485,0,0,0,4,0,2,5,Ordinary Buyers,26.68,28.35,36.76,36.76,29.3,27.32
3486,2,0,1,2,2,3,9,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3487,2,3,0,4,1,3,6,Ordinary Buyers,36.63,24.96,36.76,36.76,20.99,36.35
3488,0,1,0,4,2,2,10,VIP,26.68,21.58,36.76,36.76,32.84,27.32
3489,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3490,0,2,2,3,0,2,4,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,27.32
3491,3,0,1,2,2,3,10,VIP,16.7,28.35,29.89,29.89,32.84,36.35
3493,1,2,0,4,0,0,5,Ordinary Buyers,19.98,25.12,36.76,36.76,29.3,20.09
3494,0,2,0,4,0,2,5,Ordinary Buyers,26.68,25.12,36.76,36.76,29.3,27.32
3495,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3496,2,0,0,4,2,3,8,Loyal Customers,36.63,28.35,36.76,36.76,32.84,36.35
3497,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3498,2,3,0,4,2,3,8,Loyal Customers,36.63,24.96,36.76,36.76,32.84,36.35
3499,3,3,1,2,2,1,10,VIP,16.7,24.96,29.89,29.89,32.84,16.24
3500,2,3,1,2,2,3,10,VIP,36.63,24.96,29.89,29.89,32.84,36.35
3501,0,2,2,3,0,2,4,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,27.32
3502,1,3,0,4,1,0,6,Ordinary Buyers,19.98,24.96,36.76,36.76,20.99,20.09
3503,0,0,2,3,1,2,6,Ordinary Buyers,26.68,28.35,22.76,22.76,20.99,27.32
3504,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3505,2,1,1,2,3,3,11,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3507,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3508,3,3,1,2,3,1,11,VIP,16.7,24.96,29.89,29.89,16.88,16.24
3509,2,3,1,2,2,3,10,VIP,36.63,24.96,29.89,29.89,32.84,36.35
3510,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3511,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3512,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3513,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3514,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3515,2,3,1,2,1,3,7,Loyal Customers,36.63,24.96,29.89,29.89,20.99,36.35
3516,0,0,0,4,2,2,8,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3517,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3518,3,1,1,2,3,1,11,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3519,2,1,0,4,2,3,10,VIP,36.63,21.58,36.76,36.76,32.84,36.35
3520,2,0,1,2,2,3,9,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3521,0,0,0,4,0,2,5,Ordinary Buyers,26.68,28.35,36.76,36.76,29.3,27.32
3522,0,1,1,2,2,2,10,VIP,26.68,21.58,29.89,29.89,32.84,27.32
3523,2,1,1,2,3,3,12,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3524,2,3,1,2,1,3,7,Loyal Customers,36.63,24.96,29.89,29.89,20.99,36.35
3525,1,3,0,4,0,0,5,Ordinary Buyers,19.98,24.96,36.76,36.76,29.3,20.09
3526,0,3,1,2,2,2,10,VIP,26.68,24.96,29.89,29.89,32.84,27.32
3527,2,0,1,2,2,3,9,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3528,2,3,0,4,2,3,8,Loyal Customers,36.63,24.96,36.76,36.76,32.84,36.35
3529,2,3,1,2,2,3,10,VIP,36.63,24.96,29.89,29.89,32.84,36.35
3530,1,2,2,3,0,0,5,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3531,3,1,3,1,3,1,11,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3532,0,2,2,3,0,2,4,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,27.32
3533,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3534,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3535,3,1,1,2,3,1,11,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3536,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3537,2,0,1,2,2,3,9,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3538,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3539,2,3,0,4,2,3,9,Loyal Customers,36.63,24.96,36.76,36.76,32.84,36.35
3540,1,2,0,4,0,0,4,Ordinary Buyers,19.98,25.12,36.76,36.76,29.3,20.09
3541,1,2,2,3,0,0,4,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3542,0,2,2,3,0,2,4,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,27.32
3543,3,1,3,1,3,1,11,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3544,2,3,1,2,2,3,8,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3545,2,1,1,2,3,3,11,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3546,0,0,0,4,2,2,8,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3547,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3548,2,3,1,2,2,3,9,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3549,3,3,3,1,2,1,10,VIP,16.7,24.96,10.6,10.6,32.84,16.24
3550,1,2,0,4,0,0,4,Ordinary Buyers,19.98,25.12,36.76,36.76,29.3,20.09
3551,2,0,0,4,1,3,6,Ordinary Buyers,36.63,28.35,36.76,36.76,20.99,36.35
3552,2,0,1,2,2,3,9,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3553,0,2,2,3,0,2,4,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,27.32
3554,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3555,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3556,2,0,1,2,2,3,9,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3557,2,3,1,2,2,3,9,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3558,3,3,1,2,3,1,11,VIP,16.7,24.96,29.89,29.89,16.88,16.24
3559,2,3,1,2,2,3,8,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3560,3,1,1,2,3,1,11,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3561,1,2,0,4,0,0,4,Ordinary Buyers,19.98,25.12,36.76,36.76,29.3,20.09
3562,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3563,2,0,0,4,2,3,8,Loyal Customers,36.63,28.35,36.76,36.76,32.84,36.35
3564,0,2,0,4,0,2,5,Ordinary Buyers,26.68,25.12,36.76,36.76,29.3,27.32
3565,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3566,0,0,2,3,1,2,6,Ordinary Buyers,26.68,28.35,22.76,22.76,20.99,27.32
3567,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3568,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3569,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3570,2,0,0,4,2,3,8,Loyal Customers,36.63,28.35,36.76,36.76,32.84,36.35
3571,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3572,0,3,0,4,1,2,6,Ordinary Buyers,26.68,24.96,36.76,36.76,20.99,27.32
3573,2,3,0,4,1,3,7,Loyal Customers,36.63,24.96,36.76,36.76,20.99,36.35
3574,2,1,1,2,3,3,11,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3575,0,3,0,4,1,2,7,Loyal Customers,26.68,24.96,36.76,36.76,20.99,27.32
3576,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3577,0,2,0,4,1,2,6,Ordinary Buyers,26.68,25.12,36.76,36.76,20.99,27.32
3578,0,2,2,3,0,2,4,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,27.32
3579,3,1,1,2,3,1,11,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3580,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3581,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3582,3,3,1,2,2,1,10,VIP,16.7,24.96,29.89,29.89,32.84,16.24
3583,2,1,1,2,3,3,11,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3584,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3585,0,0,2,3,0,2,5,Ordinary Buyers,26.68,28.35,22.76,22.76,29.3,27.32
3586,2,3,0,4,1,3,7,Loyal Customers,36.63,24.96,36.76,36.76,20.99,36.35
3587,2,0,0,4,1,3,7,Loyal Customers,36.63,28.35,36.76,36.76,20.99,36.35
3588,2,1,1,2,2,3,10,VIP,36.63,21.58,29.89,29.89,32.84,36.35
3589,2,0,1,2,2,3,10,VIP,36.63,28.35,29.89,29.89,32.84,36.35
3590,2,3,1,2,2,3,9,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3591,0,0,0,4,2,2,8,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3592,2,1,1,2,3,3,11,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3593,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3594,0,0,2,3,1,2,6,Ordinary Buyers,26.68,28.35,22.76,22.76,20.99,27.32
3595,2,1,1,2,3,3,11,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3596,2,3,0,4,2,3,8,Loyal Customers,36.63,24.96,36.76,36.76,32.84,36.35
3597,0,1,0,4,2,2,9,Loyal Customers,26.68,21.58,36.76,36.76,32.84,27.32
3598,0,2,2,3,0,0,4,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,20.09
3599,2,0,1,2,2,3,10,VIP,36.63,28.35,29.89,29.89,32.84,36.35
3600,2,1,1,2,3,3,12,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3601,0,0,0,4,2,2,8,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3602,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3603,2,3,1,2,2,3,8,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3604,2,3,1,2,2,3,10,VIP,36.63,24.96,29.89,29.89,32.84,36.35
3605,1,2,2,3,0,0,4,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3606,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3607,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3608,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3609,2,0,0,4,2,3,10,VIP,36.63,28.35,36.76,36.76,32.84,36.35
3610,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3611,1,2,2,3,0,0,5,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3612,2,0,1,2,2,3,9,Loyal Customers,36.63,28.35,29.89,29.89,32.84,36.35
3613,2,1,1,2,2,3,10,VIP,36.63,21.58,29.89,29.89,32.84,36.35
3614,2,3,0,4,2,3,8,Loyal Customers,36.63,24.96,36.76,36.76,32.84,36.35
3615,2,0,0,4,2,3,8,Loyal Customers,36.63,28.35,36.76,36.76,32.84,36.35
3616,1,2,0,4,0,0,5,Ordinary Buyers,19.98,25.12,36.76,36.76,29.3,20.09
3617,2,3,0,4,2,3,9,Loyal Customers,36.63,24.96,36.76,36.76,32.84,36.35
3618,1,2,2,3,0,0,4,Ordinary Buyers,19.98,25.12,22.76,22.76,29.3,20.09
3619,2,2,1,2,2,3,8,Loyal Customers,36.63,25.12,29.89,29.89,32.84,36.35
3620,2,3,1,2,2,3,10,VIP,36.63,24.96,29.89,29.89,32.84,36.35
3621,3,1,1,2,3,1,11,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3622,2,0,0,4,2,3,9,Loyal Customers,36.63,28.35,36.76,36.76,32.84,36.35
3623,0,3,0,4,0,2,5,Ordinary Buyers,26.68,24.96,36.76,36.76,29.3,27.32
3624,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3625,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3626,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3627,1,3,2,3,0,0,5,Ordinary Buyers,19.98,24.96,22.76,22.76,29.3,20.09
3628,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3629,2,3,1,2,2,3,9,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3630,0,0,2,3,0,2,5,Ordinary Buyers,26.68,28.35,22.76,22.76,29.3,27.32
3631,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3632,1,2,2,3,0,0,3,Lost Customers,19.98,25.12,22.76,22.76,29.3,20.09
3633,3,1,1,2,3,1,12,VIP,16.7,21.58,29.89,29.89,16.88,16.24
3634,0,1,0,4,1,2,6,Ordinary Buyers,26.68,21.58,36.76,36.76,20.99,27.32
3635,3,1,3,1,3,1,12,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3636,0,3,2,3,0,2,5,Ordinary Buyers,26.68,24.96,22.76,22.76,29.3,27.32
3637,2,1,1,2,3,3,11,VIP,36.63,21.58,29.89,29.89,16.88,36.35
3638,0,0,2,3,0,2,4,Ordinary Buyers,26.68,28.35,22.76,22.76,29.3,27.32
3639,1,3,0,4,1,0,6,Ordinary Buyers,19.98,24.96,36.76,36.76,20.99,20.09
3640,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3641,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3642,2,3,1,2,2,3,8,Loyal Customers,36.63,24.96,29.89,29.89,32.84,36.35
3643,2,0,1,2,2,3,10,VIP,36.63,28.35,29.89,29.89,32.84,36.35
3644,0,0,0,4,1,2,7,Loyal Customers,26.68,28.35,36.76,36.76,20.99,27.32
3645,0,0,0,4,2,2,9,Loyal Customers,26.68,28.35,36.76,36.76,32.84,27.32
3646,2,0,0,4,1,3,7,Loyal Customers,36.63,28.35,36.76,36.76,20.99,36.35
3647,1,3,0,4,0,0,4,Ordinary Buyers,19.98,24.96,36.76,36.76,29.3,20.09
3648,0,2,2,3,0,2,5,Ordinary Buyers,26.68,25.12,22.76,22.76,29.3,27.32
3649,3,3,1,2,2,1,10,VIP,16.7,24.96,29.89,29.89,32.84,16.24
3650,0,0,0,4,0,2,5,Ordinary Buyers,26.68,28.35,36.76,36.76,29.3,27.32
3651,3,1,3,1,3,1,11,VIP,16.7,21.58,10.6,10.6,16.88,16.24
3652,0,0,0,4,0,2,5,Ordinary Buyers,26.68,28.35,36.76,36.76,29.3,27.32
3653,2,1,1,2,2,3,10,VIP,36.63,21.58,29.89,29.89,32.84,36.35
3654,0,0,0,4,1,2,6,Ordinary Buyers,26.68,28.35,36.76,36.76,20.99,27.32
3655,1,3,0,4,1,0,6,Ordinary Buyers,19.98,24.96,36.76,36.76,20.99,20.09
3656,2,3,0,4,1,3,6,Ordinary Buyers,36.63,24.96,36.76,36.76,20.99,36.35
